label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
Alapadma,0.5758526347641277,0.4525241470672762,0.5162084401277296,0.38440868640792164,0.4483164906746357,0.36517251092547787,0.3928088895931241,0.35077658270652706,0.32886816290886184,0.34380790984473786,0.3359094428749856,0.41021398734496445,0.25084411078366964,0.40816302012294253,0.17970642162459974,0.4202816251284301,0.14337815939035511,0.4379892184808458,0.3489343648393731,0.43219438679478284,0.24160085932923947,0.44490618867376264,0.1644569030066522,0.43259881121050886,0.09790883510998424,0.44058445998004886,0.3780807828191559,0.4644531124999623,0.32515005281668846,0.4379706437610588,0.32421029965987136,0.4197987632379189,0.2893305682552186,0.4143911345405225,0.43065329577946393,0.469734221715184,0.43393544601263756,0.43310068742978275,0.47082106758197473,0.40483105741865016,0.48854442803630516,0.3651658589111337
Alapadma,0.4259059994557278,0.44752179263975295,0.4792782054912275,0.395975492322632,0.554400178657916,0.3700116546185597,0.6078564986935555,0.35860822746650567,0.65849673031163,0.3492043585926549,0.6697882953631992,0.41732615856803607,0.752312508403214,0.421964399842492,0.8207743935906993,0.42262579404062167,0.8619881410102096,0.44383443709762543,0.644561402096673,0.44217692354380317,0.7774113120213024,0.4588863047092477,0.8561229960167903,0.4752583718348115,0.9291297771915716,0.48931610262843633,0.6078460342214967,0.463140461852117,0.6878299725172774,0.4503975515402603,0.7173615899166718,0.4403615592282592,0.7634649957576863,0.41758942173528657,0.560570837038025,0.47863844493086083,0.5601862592233217,0.43572498357546857,0.5237080369861301,0.40501874256922504,0.5094968549140524,0.38850108895833785
Alapadma,0.596238374710083,0.4258275032043457,0.5454896688461304,0.35614684224128723,0.518845796585083,0.3115401268005371,0.4767744541168213,0.27497246861457825,0.44511908292770386,0.24217118322849274,0.6503244638442993,0.3032708764076233,0.6940147280693054,0.27107593417167664,0.7235453724861145,0.2538193464279175,0.7519940137863159,0.2452327013015747,0.7073660492897034,0.3268941044807434,0.8202754259109497,0.2973228991031647,0.9018450379371643,0.27290940284729004,0.9642908573150635,0.26139625906944275,0.7406337261199951,0.35480374097824097,0.8333081603050232,0.3271217942237854,0.8909462690353394,0.31414857506752014,0.943359375,0.29874008893966675,0.7567464113235474,0.37624481320381165,0.7741140127182007,0.3596416413784027,0.7466469407081604,0.35533198714256287,0.7283796668052673,0.348910927772522
Alapadma,0.5690220417676346,0.40672587003174293,0.4793518729195895,0.3453284177097667,0.4348606364444671,0.29553060848412016,0.3680262900113859,0.2750725967779885,0.32009781800243736,0.236134894222283,0.5631913497086577,0.2897179677479364,0.5887152906718769,0.2339260655489054,0.6110286668773539,0.21957381055156203,0.6476209857488004,0.20899847710196356,0.6326562315169636,0.3023788822376373,0.7254203731678182,0.24649454895181147,0.7945323157387992,0.21293717861897832,0.856968396641513,0.18815890942116445,0.6875331641351129,0.3174893643926287,0.7544049840728363,0.27445091116067294,0.8252482358541989,0.24499643056726222,0.8720616657384213,0.2203198136816986,0.7137697351145471,0.32910707808292244,0.7435025461582941,0.3035212768147554,0.7362056909206893,0.29348247546245276,0.7357401332837965,0.28373881402572826
Alapadma,0.6158846962607522,0.4315811609528588,0.5812477053310746,0.34332826764091784,0.5540843677179459,0.29646606728417657,0.5308838616455879,0.2630806498372895,0.5005750534562172,0.22503270727809221,0.6853131302952229,0.3030554396697504,0.7587904091939284,0.2669662677131582,0.7937452996028289,0.2605857507609343,0.8192545664413285,0.24372103056507488,0.7579537022274574,0.3389413849316227,0.8812126505320871,0.3120201146105084,0.9639062291840855,0.29121158215702136,1.0153383497225472,0.28430673266626777,0.7870187349254547,0.3640280860766183,0.8836469205860517,0.34400766407144034,0.9262566772039347,0.30883075017932377,0.9719525861249734,0.2973568040906427,0.8018710078778364,0.382940589489095,0.8166757069406402,0.3720901692822386,0.7902414261126732,0.35961776267826795,0.7750610532402963,0.3495104708850736
Alapadma,0.41080648277128,0.4160152941707477,0.4764374159735778,0.34899873345238125,0.5071388478667139,0.3026042555209108,0.5438290690704614,0.26165078090485683,0.5818928852184486,0.23619693626410934,0.39176510410169607,0.29915271946792815,0.34861979443502394,0.2650727611849404,0.3323608030154231,0.2413709458919984,0.299245004527105,0.23249587569252977,0.3391236109482731,0.32276530489490995,0.2226930902838562,0.2783367596373258,0.16597077225986503,0.25002821010470283,0.09458882069818204,0.23377353310530805,0.28610331224919067,0.3449233927735765,0.20148898453124184,0.30714740384520517,0.15711790740540008,0.27327937765466115,0.11683330128857881,0.2682712483731226,0.25847879282862085,0.354172805651264,0.233658497062337,0.3235104400522387,0.24834565981521567,0.32675366821109103,0.2562791985140828,0.32093225233225975
Alapadma,0.36085811288810976,0.4261861771823034,0.3892324747343006,0.35556591875803384,0.40788290366132485,0.30580364903882995,0.41191028923848083,0.26530819210652895,0.4201097507108986,0.2318521947436352,0.28030618359139325,0.30917101798175634,0.23268159647994233,0.29500275873781173,0.17838758990446707,0.26791152866909074,0.1355962854857635,0.26233538944412255,0.22118328386871253,0.34539471825477497,0.10948658950357436,0.3204840983487057,0.022839902896876207,0.3131367506748881,-0.030701285000553843,0.3001156517560817,0.202811818309391,0.37232511462769147,0.10318875344548402,0.3576778799271806,0.05109347479896898,0.33816675549667596,-0.00036412394633493494,0.32211672569669025,0.17400157720858792,0.3894731951285527,0.15774365409150126,0.3647731243162101,0.16280216226873148,0.35895837296626404,0.17985934777085483,0.3508933887220751
Alapadma,0.41714975237846375,0.4808414578437805,0.4553357660770416,0.4258931577205658,0.5192467570304871,0.4029795825481415,0.5694177746772766,0.38657957315444946,0.6162562370300293,0.3719053268432617,0.6261405944824219,0.4188205599784851,0.7141277194023132,0.4066418409347534,0.7730652689933777,0.39614948630332947,0.8178588151931763,0.3922305107116699,0.6312687993049622,0.42605268955230713,0.7398586273193359,0.4195612668991089,0.815166711807251,0.4102950394153595,0.8767518997192383,0.40229299664497375,0.6193726658821106,0.43238165974617004,0.6816603541374207,0.37449395656585693,0.6903035044670105,0.32992029190063477,0.6952118873596191,0.2980602979660034,0.5967465043067932,0.43145331740379333,0.5968089699745178,0.37500128149986267,0.5436856746673584,0.3512493968009949,0.49441322684288025,0.3398435413837433
Alapadma,0.5894496757466064,0.48971996224627784,0.5803667033963902,0.4345660822029109,0.5389898943728139,0.41367775519823907,0.4989279406092851,0.4002285313096993,0.46774000525365006,0.3647917251377909,0.40465436681335276,0.4081658873701747,0.34416233895200593,0.38895682354126543,0.28188984240265375,0.3732921755977062,0.24332361103248235,0.3651659511201343,0.41399996804978695,0.4302292559202701,0.3179369187810402,0.39577715593102464,0.24052790643204294,0.38065054878127624,0.19567009906203875,0.35563189420767716,0.4230501630311335,0.42710610960187717,0.37962310857638154,0.3514221561706076,0.39880176133300854,0.3133691253523681,0.4088223071997992,0.283193128227798,0.4451252639685641,0.42315277800681117,0.4668972596636176,0.3608617064494045,0.5264018296182739,0.3580699050448832,0.5813046549244656,0.33745725516159863
Alapadma,0.4128068478648892,0.4768316099544648,0.4441274756624317,0.43017561067320503,0.5059522217362866,0.39674610151499684,0.5453142045752664,0.3802381702911126,0.5983911565771103,0.3669566141143191,0.62404459807025,0.41262402034759343,0.7141591352867901,0.4105286260635074,0.771670466918521,0.39759877224882817,0.8182563314738084,0.3890417908102005,0.6377945912877026,0.43275505018105864,0.7399113434357254,0.4208221849663832,0.8234704384820616,0.3959878549884105,0.8904444428124992,0.3975979077008727,0.6197049306507395,0.4297542206238271,0.6717481998831887,0.3646665944072018,0.6873314412701043,0.32810577967841303,0.6951788613281834,0.2964048541015195,0.5994631883862175,0.42956271957938763,0.594598327406002,0.37278419773571625,0.5492676279714582,0.3544350625055912,0.4877962206728376,0.33575479424410626
Alapadma,0.6065956649094393,0.4740084045553948,0.5831379399653492,0.43108908133772844,0.5196018723680546,0.4080522570209189,0.4820518447329046,0.38557563643074944,0.4449593546293624,0.35779795346657467,0.3896746010603252,0.400317581339111,0.30431442267721864,0.39112060419499406,0.24084259626401844,0.38932320449623875,0.18461572177774022,0.3684981443779885,0.3759214107959234,0.419052696476733,0.2687227889768301,0.3902477348458427,0.1946887944556419,0.36754250461672594,0.13829226760529031,0.33488298964295676,0.3887225056552792,0.42145619085259106,0.3252684002668994,0.35153363361028717,0.33867634033984156,0.3122548966893957,0.34535616523746,0.2781306210271444,0.42005618991753985,0.43083445717739083,0.43026929853635054,0.35528222636356116,0.49431932642651205,0.32496909002745145,0.5387003147688681,0.32500270428164146
Alapadma,0.41243807068126076,0.4810538123549988,0.43969801688129984,0.43285857078040596,0.4930065305821399,0.402190840926138,0.536591367894603,0.39719664487252143,0.5849973412016072,0.3748854291497679,0.6016828251372036,0.4104575932219705,0.679729802159906,0.3895815576472135,0.7352200797393793,0.38810679442254986,0.7733763366915636,0.3776927990589423,0.6146153780500649,0.417406795829687,0.7112145558027768,0.39716710907886676,0.7808863415605594,0.39335214849438804,0.8381522155881285,0.3854588035260973,0.5987166971271388,0.42939458371001105,0.6494210051225294,0.36690470053553587,0.6605854765904577,0.3205301499738192,0.6496608587520641,0.297307204840124,0.5830368933219557,0.43002111631829776,0.5672533878419961,0.38346250591919756,0.5157313139653046,0.36018569848214155,0.4575151328411363,0.3456101143337387
Alapadma,0.4996119439601898,0.5343884229660034,0.4533846974372864,0.5210335850715637,0.4065786302089691,0.5093952417373657,0.3768622577190399,0.5164797902107239,0.3593483567237854,0.5276525616645813,0.4373476207256317,0.5359094142913818,0.4141397476196289,0.5554308891296387,0.42706388235092163,0.5937967896461487,0.43799182772636414,0.6237016320228577,0.494075745344162,0.5363984107971191,0.47204524278640747,0.5539267659187317,0.4687078297138214,0.586982250213623,0.46108126640319824,0.6079756021499634,0.5391623377799988,0.5262171030044556,0.5289851427078247,0.5072281956672668,0.5057930946350098,0.4723396599292755,0.4845983386039734,0.4397083520889282,0.5744917988777161,0.5124595761299133,0.5857731103897095,0.4726931154727936,0.5980528593063354,0.4374938905239105,0.6044616103172302,0.40434128046035767
Alapadma,0.49611755149581527,0.5363525272539961,0.4423742188000395,0.5240927136584509,0.3956880431737016,0.48595990064358496,0.3708097845139055,0.46693062024374093,0.34673963525883045,0.4501593791232346,0.4298647126405997,0.53349829733858,0.43426792927445795,0.5559375994798175,0.42848994513560323,0.6124771187214116,0.41466932402657763,0.641848905887754,0.4994636088186095,0.5464555001244412,0.5021538779134208,0.536586505821904,0.495814496704721,0.5467455469994088,0.49378788379521327,0.5423517535445004,0.5462579505860818,0.5416757320061277,0.5430982875438716,0.5000218254269259,0.5282589615213014,0.45588484852789424,0.5358741775039783,0.4294398462913478,0.57137085539605,0.5172494757831909,0.5993410384077117,0.4886282868564947,0.6195814888291585,0.45707545493141905,0.6315443365115562,0.4184762675748695
Alapadma,0.4799545805600475,0.5125857371425492,0.5244512587651096,0.5198207945946544,0.5773368796706022,0.5236567567216734,0.6096759928851385,0.5466225759244655,0.608128687956935,0.582846885552581,0.5455236897810976,0.540557663828702,0.5542735326851492,0.5738126771321259,0.5605641822796492,0.6037290783619433,0.5507413019325954,0.6258739901527353,0.507484943779729,0.5468832245586789,0.555630203280768,0.5429297743427389,0.5964509136150077,0.5389236093754132,0.6449514652029497,0.547015658064732,0.4651571922529281,0.5365070542407152,0.47835927614544643,0.5002994936958398,0.4616291862110782,0.46090578320648545,0.46472280820957385,0.43490945355931754,0.4318216902538767,0.5082264922120167,0.4200768124135751,0.48141148247656024,0.398856923176226,0.45024101553720636,0.37606155202081015,0.4154941004740755
Alapadma,0.49510639334432527,0.5417126845445195,0.4444820969468842,0.5207506550683629,0.39866899499504005,0.4999509674092033,0.35992889716300513,0.49096412729186006,0.33631405807007847,0.49587099236945215,0.4477243796587167,0.5365769138986913,0.421564973039953,0.5445792220761485,0.4361620530142029,0.5813267758141655,0.4434715807914762,0.6095173041333041,0.4959662611089256,0.5363554851285095,0.48722554048606825,0.5473571604559742,0.4653071866404119,0.6036228837388039,0.4606133998256698,0.6326797859518141,0.538909375289561,0.5223346958063319,0.5573595297713598,0.5165435918225396,0.5337137965545952,0.4754018147419238,0.5379676284694223,0.4542740249258786,0.5759922286058783,0.5092375704601895,0.5936828907152735,0.4753346339852146,0.6002183324646336,0.4421464135646248,0.6057441577764016,0.39778726267630266
Alapadma,0.5141822897184569,0.557006899354389,0.4831486552311802,0.5485088976031502,0.4580496100466897,0.5512504151384336,0.452169123456299,0.5746614242952538,0.42774706009373675,0.6231420004132265,0.4437905138952067,0.5284983545509875,0.37302185682982325,0.5246448631829667,0.3502232915628113,0.556618864594422,0.3207619182823624,0.5539228234365778,0.4783961231964521,0.5180138664550755,0.45031967341925944,0.5096694311473918,0.4162512825667123,0.5177351790367697,0.3870832130969203,0.49997550278969893,0.5247481083077259,0.518837990463151,0.5094215533743202,0.48186375493432276,0.49682224598626523,0.4368269652647712,0.48927859056931866,0.40245844844113254,0.5680732244948552,0.5179768285278874,0.5790667065046625,0.47918531434943484,0.5983781667337703,0.4600212827274635,0.6179497946890523,0.4269958844062518
Alapadma,0.5702516436576843,0.48932206630706787,0.6219349503517151,0.4594910144805908,0.6618217825889587,0.4429216980934143,0.6856144666671753,0.42975735664367676,0.7124503254890442,0.414279043674469,0.7030866146087646,0.47573044896125793,0.7703652381896973,0.479885071516037,0.8216789960861206,0.4828595221042633,0.8654098510742188,0.49088621139526367,0.6734889149665833,0.4797249138355255,0.7367235422134399,0.48305559158325195,0.7951178550720215,0.4834217429161072,0.8549401760101318,0.48819148540496826,0.6283726692199707,0.47841063141822815,0.6435967087745667,0.45288652181625366,0.6611717939376831,0.4283829629421234,0.6822549700737,0.4123084545135498,0.5803329944610596,0.4739311933517456,0.5684261918067932,0.4382091462612152,0.550441324710846,0.41937732696533203,0.5417954325675964,0.4052211344242096
Alapadma,0.5646951704748501,0.49106696763747665,0.6268608496590591,0.4503979504552658,0.6723358233374925,0.44489513352124954,0.6888179551583274,0.429511596977775,0.7095471614058741,0.40415210552651004,0.7083613002031512,0.4736357923182854,0.7730333404428272,0.4702075825547076,0.8309574137678283,0.46962348397120074,0.8774407295647519,0.4797342565713015,0.6703923620369895,0.4668301221612451,0.7345673983603838,0.4655647815131933,0.795017083630055,0.4687160741907504,0.861155802071396,0.4722546736881361,0.6230548687247427,0.47017294562594825,0.641928157352298,0.43521815453089885,0.664721697864963,0.41788903158213314,0.6819397263533713,0.41202971785516995,0.577490763186509,0.4727673881075089,0.5688693558465381,0.4400483557083023,0.5466071763671438,0.4131349282668864,0.5471078324458206,0.405134533508523
Alapadma,0.5595611978468729,0.5011059194362538,0.616279118007685,0.46390894785651543,0.6513152788858955,0.4316156569611148,0.6858127289860589,0.41497959367175535,0.7131123177801788,0.391167239960661,0.7143821754788737,0.4633897034391105,0.7978331793279354,0.47021794175498055,0.843357222602399,0.4797403724158352,0.8925964001169813,0.48691245183715837,0.6757314290753939,0.48777525649765996,0.7421440925340695,0.4724446502138149,0.8159518431173561,0.47140132188986295,0.8894065890236559,0.4821709146785973,0.6356610800889676,0.4747998326583047,0.6550688544602571,0.4449621887859557,0.6699074473194709,0.41608762156538853,0.7030816503499728,0.4065426769167238,0.5815086269861403,0.4769071696196447,0.5779756540801528,0.42723674486978647,0.5628474618819567,0.4141544262371641,0.5422943259817699,0.39757377010301875
Alapadma,0.5346861094136762,0.5067462231876233,0.6142341469168918,0.46041120929437795,0.6751510971391843,0.4532282241476379,0.7082375175651093,0.4384193403882389,0.7576756054420416,0.41061507549662957,0.7233347939356526,0.4907373497271666,0.806120991406464,0.5104848585730796,0.8661757040723653,0.5367736111922413,0.9064937015832732,0.5482657306641323,0.6927900438180575,0.5038729008668291,0.7625480381362274,0.5209161455610148,0.8404377022578686,0.5282730122415753,0.8944801184388002,0.5421885946367587,0.6458758011953168,0.5038030243039647,0.6790642156865585,0.4712126974965969,0.7045579086946436,0.4570532810279456,0.7389231954413337,0.43430432050081347,0.5847030421740674,0.48903837533246924,0.5989944824521589,0.4431658160704089,0.5964567111531592,0.4251164583485187,0.5830058477704678,0.4007166544375402
Alapadma,0.5643941075565351,0.4915650750188731,0.6084803269085866,0.45227213268905636,0.6479095346214209,0.42965690021871267,0.685012550714729,0.4119549012537026,0.7147536410773726,0.3902655050728982,0.7154878067036248,0.46797132549779047,0.7841215218558931,0.4778836342627671,0.8552070697183964,0.48598938341673936,0.901883385841013,0.48711607599871004,0.6824232012720753,0.469967713376896,0.768791620364591,0.4791471091352715,0.8239485667897066,0.4952307696811851,0.8851548540126084,0.5010930387325591,0.6355528963043675,0.4714095856212116,0.6677826969468649,0.4431500765153159,0.6896346465410182,0.4274589429133852,0.7145154782507034,0.4071125065638285,0.5857303838228191,0.48142148709969074,0.5749028177387564,0.4441402649516006,0.5560889228276444,0.4086366303256247,0.5410500419294655,0.39459699314471847
Alapadma,0.44781163334846497,0.49336373805999756,0.5302006006240845,0.4584568440914154,0.5915920734405518,0.44588685035705566,0.6368144750595093,0.4395037889480591,0.6809061765670776,0.43274933099746704,0.6230044364929199,0.47119081020355225,0.7025156617164612,0.4796898066997528,0.7590993642807007,0.49029427766799927,0.8096442222595215,0.5064417123794556,0.578859806060791,0.4768372178077698,0.6675430536270142,0.49080607295036316,0.7458999752998352,0.4969617426395416,0.8147010803222656,0.5075656175613403,0.5176158547401428,0.4800310730934143,0.538888692855835,0.4738800525665283,0.5802310109138489,0.4573032259941101,0.6201891899108887,0.44564998149871826,0.4521583914756775,0.482104629278183,0.42777395248413086,0.44416090846061707,0.4039657413959503,0.41915395855903625,0.39297178387641907,0.40032243728637695
Alapadma,0.4381459631224824,0.5003191637786434,0.5002660467383344,0.4638720991297833,0.534799152525523,0.44486409596894816,0.5670937814520559,0.4314199801078267,0.5964535240735712,0.408162639684143,0.5853837553494304,0.4410401553834971,0.6562291212475638,0.4557025593408121,0.7232301660889083,0.44018824084340563,0.7733508662321159,0.45254369909489023,0.5492687826934628,0.45986816942995073,0.6393524729669526,0.48056934693398884,0.7160701977876824,0.4708844407153544,0.7716312868406104,0.47781415666825866,0.5027295750077709,0.4646681385301074,0.5243933911599966,0.4724716681791774,0.5745114169128804,0.4493604234714574,0.6000803650617326,0.4411641825879351,0.45397489819374776,0.48242085836429077,0.4133578053232819,0.4549264317952314,0.38791167420697736,0.4253619176210676,0.36900929112474673,0.405834753833109
Alapadma,0.40934985876083374,0.49122345447540283,0.45710837841033936,0.4323452413082123,0.5259520411491394,0.4028897285461426,0.5802761316299438,0.38899338245391846,0.6445549726486206,0.3707485795021057,0.6317223906517029,0.4385109841823578,0.7422040700912476,0.43975114822387695,0.8146675229072571,0.43980303406715393,0.874235987663269,0.44799527525901794,0.6137290596961975,0.4673805236816406,0.7333625555038452,0.48384612798690796,0.8213056325912476,0.4959509074687958,0.8990140557289124,0.5126927495002747,0.5671262741088867,0.49312782287597656,0.6038138270378113,0.48328566551208496,0.6493792533874512,0.47124341130256653,0.698848307132721,0.4637131989002228,0.5061535835266113,0.5075361728668213,0.46286851167678833,0.47035929560661316,0.41389980912208557,0.4408515393733978,0.38269415497779846,0.42283859848976135
Alapadma,0.42933042240361435,0.5004285548026444,0.44841004138824103,0.43655480054563883,0.49753078524173217,0.4130252800565188,0.5561356619190393,0.38864932460597357,0.6046843558112923,0.3709479230741744,0.6041249557693019,0.43401903401604514,0.7128076898222784,0.42098207822892464,0.7573048196945324,0.42273009718599547,0.8108468546501436,0.43443929674248366,0.5989425215587242,0.4596947088506215,0.7034980938241312,0.4663025221996949,0.7876065589563978,0.47475654970738795,0.8628507245960624,0.48000665228515615,0.5737618314794877,0.48537049590966497,0.6117826092607476,0.4731251588761323,0.6466913818979297,0.46374437778157995,0.6810666379602793,0.4594400798572579,0.5117639528543839,0.49886203848104177,0.47276575823859,0.4817691945038347,0.4303311316952411,0.4581948509936028,0.3971946849468023,0.44115815265780695
